"","Codes","Description","unit","Periodicity","start","last value","source"
"10223"," N;","","","","","",""
"10224","10737"," Payment costs of interest-earning and non interest-earning reserve requirements"," % p.y."," M"," 07/31/1994"," feb/2016"," BCB-Depec"
"10225","10738"," Payment cost of interest-earning and non interest-earning reserve requirements plus banking reserves"," % p.y."," M"," 07/31/1994"," feb/2016"," BCB-Depec"
"10226","10739"," State securities debt (balance) - Alagoas"," c.m.u. (million)"," M"," 12/31/1995"," jan/2005"," BCB-Depec"
"10227","10740"," State securities debt (balance) - Bahia"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10228","10741"," State securities debt (balance) - Cear?"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10229","10742"," State securities debt (balance) - Esp?rito Santo"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10230","10743"," State securities debt (balance) - Goi?s"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10231","10744"," State securities debt (balance) - Mato Grosso"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10232","10745"," State securities debt (balance) - Mato Grosso do Sul"," c.m.u. (million)"," M"," 02/28/1992"," jan/2005"," BCB-Depec"
"10233","10746"," State securities debt (balance) - Minas Gerais"," c.m.u. (million)"," M"," 01/31/1991"," feb/2016"," BCB-Depec"
"10234","10747"," State securities debt (balance) - Paraiba"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10235","10748"," State securities debt (balance) - Paran?"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10236","10749"," State securities debt (balance) - Pernambuco"," c.m.u. (million)"," M"," 06/30/1996"," jan/2005"," BCB-Depec"
"10237","10750"," State securities debt (balance) - Piau?"," c.m.u. (million)"," M"," 01/31/1991"," apr/2005"," BCB-Depec"
"10238","10751"," State securities debt (balance) - Rio de Janeiro"," c.m.u. (million)"," M"," 01/31/1991"," apr/2005"," BCB-Depec"
"10239","10752"," State securities debt (balance) - Rio Grande do Norte"," c.m.u. (million)"," M"," 01/31/1991"," apr/2005"," BCB-Depec"
"10240","10753"," State securities debt (balance) - Rio Grande do Sul"," c.m.u. (million)"," M"," 01/31/1991"," feb/2016"," BCB-Depec"
"10241","10754"," State securities debt (balance) - Santa Catarina"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10242","10755"," State securities debt (balance) - S?o Paulo"," c.m.u. (million)"," M"," 01/31/1991"," feb/2016"," BCB-Depec"
"10243","10756"," State securities debt (balance) - Sergipe"," c.m.u. (million)"," M"," 02/28/1993"," jan/2005"," BCB-Depec"
"10244","10757"," State securities debt (balance) - Total state"," c.m.u. (million)"," M"," 01/31/1991"," feb/2016"," BCB-Depec"
"10245","10758"," Municipal securities debt (balance) - Municipality of S?o Paulo"," c.m.u. (million)"," M"," 01/31/1991"," jan/2005"," BCB-Depec"
"10246","10759"," Municipal securities debt (balance) - Municipality do Rio de Janeiro"," c.m.u. (million)"," M"," 01/31/1991"," apr/2005"," BCB-Depec"
"10247","10760"," Municipal securities debt (balance) - Municipality of Campinas"," c.m.u. (million)"," M"," 06/30/1996"," jan/2005"," BCB-Depec"
"10248","10761"," Municipal securities debt (balance) - Municipality of Guarulhos"," c.m.u. (million)"," M"," 06/30/1996"," jan/2005"," BCB-Depec"
"10249","10762"," Municipal securities debt (balance) - Municipality of Osasco"," c.m.u. (million)"," M"," 05/31/1996"," jan/2005"," BCB-Depec"
"10250","10763"," Municipal securities debt (balance) - Total municipal"," c.m.u. (million)"," M"," 01/31/1991"," feb/2016"," BCB-Depec"
"10251","10765"," FDI - South Korea - Data processing and related activities - 10765"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10252","10767"," FDI - Panama - Land transportation - 10767"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10253","10768"," FDI - British Virgin Islands - Basic metallurgy - 10768"," US$ (million)"," A"," 12/31/2003"," 2004"," BCB-Depec"
"10254","10769"," FDI - South Korea - Data processing and related activities - 10769"," US$ (million)"," M"," 02/28/2003"," apr/2004"," BCB-Depec"
"10255","10770"," FDI - United States - Forestry"," forest exploration and related services - 10770"," US$ (million)"," M"," 02/28/2003"," jun/2005"
"10256"," N;","","","","","",""
"10257","10771"," FDI - Panama - Land transportation - 10771"," US$ (million)"," M"," 02/28/2001"," feb/2003"," BCB-Depec"
"10258","10773"," FDI - Taiwan - Manufacture of office machines and data processing equipment - 10773"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10259","10775"," FDI - Taiwan - Manufacture of office machines and data processing equipment - 10775"," US$ (million)"," M"," 09/30/2002"," jun/2005"," BCB-Depec"
"10260","10776"," FDI - France - Manufacture of wood products - 10776"," US$ (million)"," M"," 04/30/2003"," mar/2005"," BCB-Depec"
"10261","10786"," FDI - Uruguay - Manufacture of medical"," precision apparatus and other - 10786"," US$ (million)"," M"," 05/31/2001"," may/2003"
"10262"," N;","","","","","",""
"10263","10788"," FDI - United Kingdom - Transportation ancillary activities and travel agencies - 10788"," US$ (million)"," A"," 12/31/2003"," 2004"," BCB-Depec"
"10264","10789"," FDI - Uruguay - Manufacture of medical"," precision apparatus and other - 10789"," US$ (million)"," A"," 12/31/2003"," 2003"
"10265"," N;","","","","","",""
"10266","10814"," Privatization adjustment (balances in c.m.u.)"," c.m.u. (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10267","10815"," Inventory adjustment (balances in c.m.u.)"," c.m.u. (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10268","10816"," External debt adjustment (balances in c.m.u.) - 10816"," c.m.u. (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10269","10817"," Fiscal net debt with exchange devaluation (balances in c.m.u.)"," c.m.u. (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10270","10818"," External debt adjustment (balances in c.m.u.) - 10818"," c.m.u. (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10271","10819"," Fiscal net debt (balances in c.m.u.)"," c.m.u. (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10272","10820"," Privatization adjustment (balances in R$)"," R$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10273","10821"," Inventory adjustment (balances in R$)"," R$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10274","10822"," External debt adjustment (balances in R$) - 10822"," R$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10275","10823"," Fiscal net debt with exchange devaluation (balances in R$)"," R$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10276","10824"," External debt adjustment (balances in R$) - 10824"," R$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10277","10825"," Fiscal net debt (balances in R$)"," R$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10278","10826"," Privatization adjustment (% GDP)"," %"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10279","10827"," Inventory adjustment (% GDP)"," %"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10280","10828"," External debt adjustment (% GDP) - 10828"," %"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10281","10829"," Fiscal net debt with exchange devaluation (% GDP)"," %"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10282","10830"," External debt adjustment (% GDP) - 10830"," %"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10283","10831"," Fiscal net debt (% GDP)"," %"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10284","10832"," Privatization adjustment (balances in US$)"," US$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10285","10833"," Inventory adjustment (balances in US$)"," US$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10286","10834"," External debt adjustment (balances in US$) - 10834"," US$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10287","10835"," Fiscal net debt with exchange devaluation (balances in US$)"," US$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10288","10836"," External debt adjustment (balances in US$) - 10836"," US$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10289","10837"," Fiscal net debt (balances in US$)"," US$ (million)"," M"," 12/01/2001"," feb/2016"," BCB-Depec"
"10290","10838"," FDI - Bermuda - Manufacture of metal products - 10838"," US$ (million)"," M"," 06/30/2003"," jun/2003"," BCB-Depec"
"10291","10839"," FDI - Panama - Manufacture of cellulose"," paper and paper      products"," US$ (million)"," M"," 04/30/2001"," jun/2003"
"10292"," N;","","","","","",""
"10293","10840"," FDI - Canada - Agriculture"," livestock and related services - 10840"," US$ (million)"," M"," 07/31/2003"," feb/2005"
"10294"," N;","","","","","",""
"10295","10841"," National Consumer Price Index-Extended (IPCA) - Nondurable goods"," Monthly % var."," M"," 01/31/1992"," mar/2016"," BCB-Depec"
"10296","10842"," National Consumer Price Index-Extended (IPCA) - Semidurable goods"," Monthly % var."," M"," 01/31/1992"," mar/2016"," BCB-Depec"
"10297","10843"," National Consumer Price Index-Extended (IPCA) - Durable goods"," Monthly % var."," M"," 01/31/1992"," mar/2016"," BCB-Depec"
"10298","10844"," National Consumer Price Index-Extended (IPCA) - Services"," Monthly % var."," M"," 01/31/1992"," mar/2016"," BCB-Depec"
"10299","10845"," FPI - long-term debt securities issued abroad - bonds - new inflows - credit (Memo: Private placements) - 10845"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"10300","10846"," FPI - long-term debt securities issued abroad - bonds face value - debit (Memo: Private placements) - 10846"," US$ (million)"," M"," 01/31/1995"," feb/2015"," BCB-Depec"
"10301","10847"," FPI - long-term debt securities issued abroad - bonds - new inflows - credit (Memo: Private placements) - 10847"," US$ (million)"," Q"," 01/31/1995"," 4&ordm; Quar. 2014"," BCB-Depec"
"10302","10848"," FPI - long-term debt securities issued abroad - bonds face value - debit (Memo: Private placements) - 10848"," US$ (million)"," Q"," 01/31/1995"," 4&ordm; Quar. 2014"," BCB-Depec"
"10303","10849"," FPI - long-term debt securities issued abroad - bonds - new inflows - credit (Memo: Private placements) - 10849"," US$ (million)"," A"," 01/31/1995"," 2014"," BCB-Depec"
"10304","10850"," FPI - long-term debt securities issued abroad - bonds face value - debit (Memo: Private placements) - 10850"," US$ (million)"," A"," 01/31/1995"," 2014"," BCB-Depec"
"10305","10851"," FDI - Cayman islands - Transportation ancillary activities and travel agencies - 10851"," US$ (million)"," M"," 08/31/2003"," feb/2004"," BCB-Depec"
"10306","10853"," FDI - Mexico - Manufacture of machines and equipment - 10853"," US$ (million)"," M"," 08/31/2003"," dec/2004"," BCB-Depec"
"10307","10854"," FDI - Bermuda - Manufacture of metal products - 10854"," US$ (million)"," A"," 12/31/2003"," 2003"," BCB-Depec"
"10308","10855"," FDI - Canada - Agriculture"," livestock and related services - 10855"," US$ (million)"," A"," 12/31/2002"," 2004"
"10309"," N;","","","","","",""
"10310","10856"," FDI - Cayman islands - Transportation ancillary activities and travel agencies - 10856"," US$ (million)"," A"," 12/31/2003"," 2004"," BCB-Depec"
"10311","10857"," FDI - Liechtenstein - Making of garments and accessoires - 10857"," US$ (million)"," A"," 12/31/2003"," 2004"," BCB-Depec"
"10312","10858"," FDI - Mexico - Manufacture of machines and equipment - 10858"," US$ (million)"," A"," 12/31/2003"," 2004"," BCB-Depec"
"10313","10859"," FDI - Panama - Manufacture of cellulose"," paper and paper products"," US$ (million)"," A"," 12/31/2003"," 2003"
"10314"," N;","","","","","",""
"10315","10861"," FDI - Bermuda - Manufacture of medical"," precision apparatus and other - 10861"," US$ (million)"," M"," 06/30/2002"," jun/2002"
"10316"," N;","","","","","",""
"10317","10862"," FDI - Cayman islands - Agriculture"," livestock and related services - 10862"," US$ (million)"," A"," 12/31/2002"," 2004"
"10318"," N;","","","","","",""
"10319","10863"," FDI - Cayman islands - Agriculture"," livestock and related services - 10863"," US$ (million)"," M"," 09/30/2002"," mar/2004"
"10320"," N;","","","","","",""
"10321","10865"," FDI - Chile - Manufacture of non-metallic mineral products - 10865"," US$ (million)"," M"," 07/31/2002"," jul/2002"," BCB-Depec"
"10322","10867"," FDI - France - Health and social services - 10867"," US$ (million)"," M"," 02/28/2002"," dec/2004"," BCB-Depec"
"10323","10869"," FDI - Gibraltar - Manufacture of wood products - 10869"," US$ (million)"," M"," 07/31/2002"," jul/2002"," BCB-Depec"
"10324","10873"," FDI - United Kingdom - Urban cleaning"," sewer and related activities - 10873"," US$ (million)"," M"," 07/31/2001"," jan/2002"
"10325"," N;","","","","","",""
"10326","10875"," FDI - Netherlands - Land transportation - 10875"," US$ (million)"," M"," 08/31/2003"," may/2005"," BCB-Depec"
"10327","10879"," FDI - Singapore - Manufacture of cellulose"," paper and paper products - 10879"," US$ (million)"," M"," 09/30/2003"," sep/2003"
"10328"," N;","","","","","",""
"10329","10880"," FDI - Singapore - Manufacture of cellulose"," paper and paper products - 10880"," US$ (million)"," A"," 09/30/2003"," 2003"
"10330"," N;","","","","","",""
"10331","10881"," FDI - Denmark - Manufacture of metal products - 10881"," US$ (million)"," M"," 09/30/2003"," apr/2005"," BCB-Depec"
"10332","10882"," FDI - Denmark - Manufacture of metal products - 10882"," US$ (million)"," A"," 09/30/2003"," 2003"," BCB-Depec"
"10333","10883"," FDI - Australia - Manufacture of rubber and plastic articles - 10883"," US$ (million)"," M"," 10/31/2003"," jul/2004"," BCB-Depec"
"10334","10884"," FDI - Australia - Manufacture of rubber and plastic articles - 10884"," US$ (million)"," A"," 10/31/2003"," 2004"," BCB-Depec"
"10335","10885"," FDI - Bahamas"," the - Water transportation - 10885"," US$ (million)"," M"," 10/31/2003"," may/2005"
"10336"," N;","","","","","",""
"10337","10886"," FDI - Bahamas"," the - Water transportation - 10886"," US$ (million)"," A"," 10/31/2003"," 2004"
"10338"," N;","","","","","",""
"10339","10887"," FDI - South Africa - Data processing and related activities - 10887"," US$ (million)"," A"," 11/30/2003"," 2003"," BCB-Depec"
"10340","10889"," FDI - Marshall Islands - Water transportation - 10889"," US$ (million)"," A"," 11/30/2003"," 2004"," BCB-Depec"
"10341","10890"," FDI - Marshall Islands - Water transportation - 10890"," US$ (million)"," M"," 11/30/2003"," jun/2005"," BCB-Depec"
"10342","10891"," FDI - Marshall Islands - Total - 10891"," US$ (million)"," M"," 11/30/2003"," jun/2005"," BCB-Depec"
"10343","10892"," FDI - Marshall Islands - Total - 10892"," US$ (million)"," A"," 11/30/2003"," 2004"," BCB-Depec"
"10344","10893"," FDI - Angola - Manufacture of food and beverages - 10893"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10345","10894"," FDI - Antigua and Barbuda - Manufacture of machines and equipment"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10346","10895"," FDI - Netherlands Antilles - Agriculture"," livestock and related services"," US$ (million)"," A"," 12/31/2002"," 2004"
"10347"," N;","","","","","",""
"10348","10896"," FDI - Netherlands Antilles - Financial intermediation ancillary activities"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10349","10897"," FDI - Netherlands Antilles - Wholesale and commerce intermediation - 10897"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10350","10898"," FDI - Argentina - Manufacture of cellulose"," paper and paper products - 10898"," US$ (million)"," A"," 12/31/2002"," 2004"
"10351"," N;","","","","","",""
"10352","10899"," FDI - Argentina - Production of coke"," petroleum"," nuclear fuels"," alcohol"," US$ (million)"," A"
"10353"," 2002"," BCB-Depec"," N;","","","",""
"10354","10900"," FDI - Argentina - Fishing"," water farming and related services - 10900"," US$ (million)"," A"," 12/31/2002"," 2004"
"10355"," N;","","","","","",""
"10356","10901"," FDI - Aruba - Total - 10901"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10357","10902"," FDI - Aruba - Commerce and repair of motor vehicles; retail sale of fuels"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10358","10903"," FDI - Aruba - Wholesale and commerce intermediation - 10903"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10359","10904"," FDI - Australia - Transportation ancillary activities and travel agencies"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10360","10905"," FDI - Australia - Retail and repair of articles"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10361","10906"," FDI - Austria - Agriculture"," livestock and related services - 10906"," US$ (million)"," A"," 12/31/2002"," 2004"
"10362"," N;","","","","","",""
"10363","10907"," FDI - Austria - Manufacture of other transportation equipment"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10364","10908"," FDI - Austria - Fishing"," water farming and related services - 10908"," US$ (million)"," A"," 12/31/2002"," 2004"
"10365"," N;","","","","","",""
"10366","10909"," FDI - Bahamas the - Manufacture of office machines and data processing equipment"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10367","10910"," FDI - Bahamas the - Health and social services"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10368","10911"," FDI - Barbados - Retail and repair of articles"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10369","10912"," FDI - Belgium - Manufacture of furniture and other industries"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10370","10913"," FDI - Belgium - Manufacture of textiles"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10371","10914"," FDI - Belgium - Research and development"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10372","10915"," FDI - Belize - Total - 10915"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10373","10916"," FDI - Belize - Real estate activities"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10374","10917"," FDI - Belize - Land transportation"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10375","10918"," FDI - Canada - Eletricity"," gas and hot water - 10918"," US$ (million)"," A"," 12/31/2002"," 2004"
"10376"," N;","","","","","",""
"10377","10919"," FDI - Canada - Fishing"," water farming and related services"," US$ (million)"," A"," 12/31/2002"," 2002"
"10378"," N;","","","","","",""
"10379","10920"," FDI - Cayman islands - Manufacture of cellulose"," paper and paper products"," US$ (million)"," A"," 12/31/2002"," 2003"
"10380"," N;","","","","","",""
"10381","10921"," FDI - Cayman islands - Forestry"," forest exploration and related services"," US$ (million)"," A"," 12/31/2002"," 2002"
"10382"," N;","","","","","",""
"10383","10922"," FDI - Chile - Manufacture of food and beverages - 10922"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10384","10923"," FDI - Chile - Manufacture of textiles"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10385","10924"," FDI - China"," People's Republic of - Recreational"," cultural and sport activities"," US$ (million)"," A"," 12/31/2002"
"10386"," BCB-Depec"," N;","","","","",""
"10387","10925"," FDI - China"," People's Republic of - Retail and repair of articles"," US$ (million)"," A"," 12/31/2002"," 2004"
"10388"," N;","","","","","",""
"10389","10926"," FDI - China"," People's Republic of - Mail and telecommunications - 10926"," US$ (million)"," A"," 12/31/2002"," 2004"
"10390"," N;","","","","","",""
"10391","10927"," FDI - China"," People's Republic of - Manufacture of office machines and data processing equipment"," US$ (million)"," A"," 12/31/2002"," 2003"
"10392"," N;","","","","","",""
"10393","10928"," FDI - Cyprus - Data processing and related activities"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10394","10929"," FDI - Singapore - Eletricity"," gas and hot water"," US$ (million)"," A"," 12/31/2002"," 2002"
"10395"," N;","","","","","",""
"10396","10930"," FDI - Colombia - Accomodation and catering - 10930"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10397","10931"," FDI - Colombia - Manufacture of chemical products"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10398","10932"," FDI - Cook Islands - Wholesale and commerce intermediation"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10399","10933"," FDI - Cook islands - Accomodation and catering"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10400","10934"," FDI - Cook islands - Retail and repair of articles"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10401","10935"," FDI - Cuba - Wholesale and commerce intermediation"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10402","10936"," FDI - Cuba - Manufacture of medical"," precision apparatus and other"," US$ (million)"," A"," 12/31/2002"," 2003"
"10403"," N;","","","","","",""
"10404","10937"," FDI - Denmark - Eletricity"," gas and hot water"," US$ (million)"," A"," 12/31/2002"," 2002"
"10405"," N;","","","","","",""
"10406","10938"," FDI - United Arab Emirates - Wholesale and commerce intermediation"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10407","10939"," FDI - Ecuador - Manufacture of food and beverages"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10408","10940"," FDI - Ecuador - Manufacture of chemical products"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10409","10941"," FDI - Ecuador - Services redered to companies - 10941"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10410","10942"," FDI - Slovak"," Republic - Total"," US$ (million)"," A"," 12/31/2002"," 2002"
"10411"," N;","","","","","",""
"10412","10943"," FDI - Slovak"," Republic - Commerce and repair of motor vehicles; retail sale of fuels"," US$ (million)"," A"," 12/31/2002"," 2002"
"10413"," N","","","","","",""
"10414","10944"," FDI - Spain - Education"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10415","10945"," FDI - Spain - Fishing"," water farming and related services - 10945"," US$ (million)"," A"," 12/31/2002"," 2004"
"10416"," N;","","","","","",""
"10417","10946"," FDI - Spain - Preparation of leather and articles of leather articles and shoes"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10418","10947"," FDI - Spain - Personal services"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10419","10948"," FDI - United States - Coal mining - 10948"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10420","10949"," FDI - United States - Recycling"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10421","10950"," FDI - Taiwan - Retail and repair of articles - 10950"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10422","10951"," FDI - Taiwan - Manufacture of rubber and plastic articles - 10951"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10423","10952"," FDI - France - Manufacture of medical"," precision apparatus and other"," US$ (million)"," A"," 12/31/2002"," 2002"
"10424"," N;","","","","","",""
"10425","10953"," FDI - France - Forestry"," forest exploration and related services - 10953"," US$ (million)"," A"," 12/31/2002"," 2004"
"10426"," N;","","","","","",""
"10427","10954"," FDI - Gibraltar - Agriculture"," livestock and related services"," US$ (million)"," A"," 12/31/2002"," 2002"
"10428"," N;","","","","","",""
"10429","10955"," FDI - Gibraltar - Accomodation and catering - 10955"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10430","10956"," FDI - Gibraltar - Transportation ancillary activities and travel agencies"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10431","10957"," FDI - Gibraltar - Wholesale and commerce intermediation - 10957"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10432","10958"," FDI - Gibraltar - Retail and repair of articles"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10433","10959"," FDI - Greece - Wholesale and commerce intermediation"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10434","10960"," FDI - Hong Kong - Manufacture of food and beverages"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10435","10961"," FDI - Hong Kong - Manufacture of wood products"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10436","10962"," FDI - Hong Kong - Manufacture of non-metallic mineral products - 10962"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10437","10963"," FDI - Hungary - Mail and telecommunications"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10438","10964"," FDI - Hungary - Manufacture of eletronic materials and communication apparatus - 10964"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10439","10965"," FDI - Indonesia - Total - 10965"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10440","10966"," FDI - Indonesia - Wholesale and commerce intermediation - 10966"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10441","10967"," FDI - Indonesia - Retail and repair of articles"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10442","10968"," FDI - Ireland - Manufacture of machines and equipment"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10443","10969"," FDI - Islandia - Total"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10444","10970"," FDI - Islandia - Fishing"," water farming and related services"," US$ (million)"," A"," 12/31/2002"," 2002"
"10445"," N;","","","","","",""
"10446","10971"," FDI - Islandia - Services redered to companies"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10447","10972"," FDI - Israel - Financial intermediation ancillary activities - 10972"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10448","10973"," FDI - Israel - Construction - 10973"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10449","10974"," FDI - Israel - Financial intermediation - 10974"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10450","10975"," FDI - Italy - Recycling"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10451","10976"," FDI - Italy - Forestry"," forest exploration and related services - 10976"," US$ (million)"," A"," 12/31/2002"," 2004"
"10452"," N;","","","","","",""
"10453","10977"," FDI - Yugoslavia - Total"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10454","10978"," FDI - Yugoslavia - Services redered to companies"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10455","10979"," FDI - Japan - Accomodation and catering - 10979"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10456","10980"," FDI - Japan - Recycling - 10980"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10457","10981"," FDI - Japan - Land transportation - 10981"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10458","10982"," FDI - Jordania - Accomodation and catering"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10459","10983"," FDI - Leeward - Manufacture of rubber and plastic articles"," US$ (million)"," A"," 12/31/2002"," 2002"," BCB-Depec"
"10460","10984"," FDI - Leeward - Services redered to companies - 10984"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10461","10985"," FDI - Lebanon - Total - 10985"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10462","10986"," FDI - Lebanon - Accomodation and catering - 10986"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10463","10987"," FDI - Lebanon - Wholesale and commerce intermediation - 10987"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10464","10988"," FDI - Lebanon - Retail and repair of articles"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
"10465","10989"," FDI - Lebanon - Making of garments and accessoires - 10989"," US$ (million)"," A"," 12/31/2002"," 2004"," BCB-Depec"
"10466","10990"," FDI - Lebanon - Personal services"," US$ (million)"," A"," 12/31/2002"," 2003"," BCB-Depec"
